osm_type,osm_id,name,lat,lon,leisure,golf,operator,website,phone,email,addr_street,addr_city,addr_county,addr_postcode,is_in
way,27748580,Basingstoke Golf Centre,51.2630674,-1.1253779,,clubhouse,,https://www.basingstokeleisure.com/basingstoke-golf-centre,+44 1256 350 054,,Worting Road,Basingstoke,,RG22 6PG,
way,43189724,Basingstoke Golf Club,51.2162582,-1.1509316,golf_course,,,,,,,,,,
relation,17057302,Basset Down Golf Course,51.5248596,-1.8417505,golf_course,,,,,,,,,,
way,1241463145,Bassett Down Golf Club,51.5262352,-1.8423748,,clubhouse,,,,,,Swindon,,SN4 9QP,
way,4372571,Batchwood Hall Golf Club,51.7650065,-0.3503593,golf_course,,,,,,,,,,
way,34315882,Batchwood Hall Golf Club,51.7665299,-0.3536341,,clubhouse,,https://batchwoodhallgc.com/,+44 1727 844250,batchwood@1life.co.uk,Batchwood Drive,,,AL3 5XA,
way,294200938,Batchworth Park Golf Club,51.6270801,-0.4633588,golf_course,,,https://www.batchworthparkgolf.co.uk/,+44 1923 714922;+44 1923 711400,,London Road,Rickmansworth,,WD3 1JS,
relation,5270928,Bath Golf Club,51.3849091,-2.3291806,golf_course,,,https://www.bathgolfclub.org.uk/,+44 1225 463834;+44 1225 466953,,,,,,
way,303142595,Bathgate Golf Club,55.8972112,-3.6406171,,clubhouse,,,,,,,,,
relation,16057680,Bathgate Golf Course,55.9117932,-3.6420641,golf_course,,,https://www.westlothianleisure.com/activities/sports/golf/,,,,,,,
way,98712989,Bathgate Golf Course,55.8943309,-3.6326246,golf_course,,,https://www.bathgategolfclub.com/,+44 1506 630505,bathgate.golfclub@lineone.net,Edinburgh Road,Bathgate,,EH48 1BA,
way,279692408,Bawburgh Golf Course,52.642382,1.1751831,golf_course,,,https://bawburgh.com/,,info@bawburgh.com,,Norwich,,NR9 3LU,
way,315160549,Bawtry Golf & Country Club,53.4578216,-0.992817,golf_course,,,https://www.bawtrygolfclub.co.uk/,+44 1302 711 409,,Cross Lane,Doncaster,,DN10 6RF,
way,92665676,Baxenden Golf Course,53.7392831,-2.3355352,golf_course,,,https://baxendengolf.co.uk/,,,,,,,
way,67221677,Bay Hotel Golf Course,51.1713495,-4.2071392,golf_course,,,,,,,,,,
way,38507937,Bay View Park Executive Golf Course,50.8027654,0.3368791,golf_course,,,https://www.bay-view.co.uk/bay-view-golf/,+44 1323 769384,,,,,,
way,518028729,Beach Golf Course,53.2785804,-4.6121156,golf_course,,,,,,,,,LL65 2YT,
way,39183183,Beacon Park Golf Course,52.6857727,-1.84111,golf_course,,,,,,,,,,
way,242596862,Beaconsfield Golf Club,51.6100691,-0.6182759,golf_course,,,https://www.beaconsfieldgolfclub.co.uk/,+44 1494 676616;+44 1494 676545,secretary@beaconsfieldgolfclub.co.uk,Seer Green,Beaconsfield,,HP9 2UR,
way,48672461,Beadlow Manor,52.0262872,-0.3814267,golf_course,,,,,,,,,,
way,445048840,Beamish Park Golf Club,54.9012187,-1.6755156,golf_course,,,https://www.beamish-park-hotel.co.uk/golf/,,,,,,,
relation,10230535,Beamish Park Golf Course,54.8833125,-1.6708492,golf_course,,,https://www.beamishgolf.co.uk/,+44 191 3701984;+44 191 3701382,,Beamish,Stanley,,DH9 0RH,
way,23549925,Bearsden Golf Club,55.9216169,-4.358211,golf_course,,,https://bearsdengolfclub.co.uk/,+44 141 586 5300,,Thorn Road,Glasgow,,G61 4BP,
way,88488836,Bearsted Golf Club,51.2795066,0.5735505,golf_course,,,https://www.bearstedgolfclub.co.uk/,+44 1622 738 198,office@bearstedgolfclub.co.uk,Ware Street,Maidstone,,ME14 4PQ,
way,42647048,Bearwood Lakes Golf Club,51.4088773,-0.8844971,golf_course,,,https://www.bearwoodlakes.co.uk/,+44 118 979 7900,golf@bearwoodlakes.co.uk,Bearwood Road,Sindlesham,,RG41 4SJ,
way,646560330,Beau Desert Clubhouse,52.720885,-1.9606826,,clubhouse,,,,,,,,,
way,1217780552,Beau Desert Golf Club,52.7187336,-1.9719475,golf_course,,,,,,Rugeley Road,Cannock,,WS12 0PJ,
way,118398308,Beauchief Golf Club,53.3324652,-1.5014748,golf_course,,,http://www.sheffieldgolf.co.uk/beauchief/,+44 114 2367274,info@sivgolf.com,Abbey Lane,Sheffield,,S8 0DB,
way,28692659,Beauport Park Golf Course,50.8990874,0.5351444,golf_course,,,http://www.beauportparkgolf.co.uk/,+44 1424 854245,info@beauportparkgolf.co.uk,Battle Road,St. Leonards-on-Sea,,TN37 7BP,
relation,13481658,Beaverbrook Golf Club,51.2789832,-0.308464,golf_course,,,,,,,,,,
way,168001231,Beckside Golf Club,54.3359862,-2.8383403,golf_course,,,http://golfdealfinder.com/golf-courses/england/beckside-golf-club,+44 1539 821415,,,,,,
way,152111232,Bedale Golf Course,54.2884886,-1.6047176,golf_course,,,https://bedalegolfclub.com/,,,,,,,
way,853828894,Bede's Golf Course,50.8631727,0.2009352,golf_course,,,,,,,,,,
way,129865341,Bedford and County Golf Club,52.1706006,-0.479639,golf_course,,,https://www.bandcgc.co.uk/,,,Green Lane,,,,
way,143032062,Bedfordshire Golf Club,52.1301508,-0.5556235,,clubhouse,,,,,,,,,
way,27288032,Bedfordshire Golf Club,52.1334296,-0.5528371,golf_course,,,https://www.bedfordshiregolf.com/,,,Spring Lane,Stagsden,,MK43 8SR,
way,89062684,Bedlingtonshire Golf Club,55.1204824,-1.6084576,golf_course,,,https://www.bedlingtongolfclub.com/,+44 1670 822457,,Hartford Road,Bedlington,,NE22 6AA,
way,888140328,Beechbank 6-hole course,57.2246742,-2.4564302,golf_course,,Kenmay Golf Course,https://www.kemnaygolfclub.co.uk/copy-of-championship-course,,,,,,,
way,110155190,Beedles Lake Golf Course,52.7160609,-1.0644474,golf_course,,,,,,,,,,
relation,3481497,Beeston Fields Golf Course,52.9302086,-1.2309476,golf_course,,,,,,,,,,
way,1019098255,Beginners Golf Course,55.8902068,-3.1132548,golf_course,,,,,,,,,,
way,38347384,Beith Golf Club,55.761124,-4.6035237,golf_course,,,https://www.beithgolfclub.co.uk/,,,,,,,
way,420793306,Belford Golf Club,55.5996412,-1.8207473,golf_course,,,,+44 1668 214378,,,Belford,,NE70 7DP,
relation,19012807,Bellahouston Park Pitch & Putt,55.8444157,-4.3211427,golf_course,,,,,,,,,,
way,117940581,Belleisle & Seafield Golf Courses,55.4409043,-4.637399,golf_course,,South Ayrshire Council,https://www.golfsouthayrshire.com/play/the-courses/belleisle-park/,+44 1292 441 258,,Doonfoot Road,Ayr,,KA7 4DU,
way,187428265,Bellingham Golf Club,55.1512764,-2.2527677,golf_course,,,https://www.bellinghamgolfclub.com/,+44 1434 220530,clubhouse@bellinghamgolfclub.com,Boggle Hole,Hexham,Northumberland,NE48 2DT,
relation,19002287,Bellshill Golf Club,55.8043699,-4.0207518,golf_course,,,https://www.bellshillgolfclub.com/,,,,,,,
way,321536729,Belmont Golf Club,52.8290554,-1.712591,golf_course,,,http://www.belmontgolf.co.uk/,+44 1283 814381,,,,,,
way,117094813,Belton Park Golf Club,52.9318632,-0.6133346,golf_course,,,https://www.beltonpark.co.uk/,+44 1476 567399,,Londonthorpe Road,Grantham,,NG31 9SH,
relation,14238729,Belton Woods Hotel,52.9411645,-0.6374088,golf_course,,,http://www.devere-hotels.co.uk/hotel-lodges/locations/belton-woods/golf/introduction.html,+44 871 222 4691,belton.woods@devere-hotels.com,Belton,Grantham,,NG32 2LN,
way,40069675,Belvoir Golf Course,54.5598315,-5.9196448,golf_course,,,,,,,,,,
way,95102400,Ben Rhydding Golf Club,53.9177421,-1.7939612,golf_course,,,https://www.benrhyddinggolfclub.com/,+44 1943 608759,,High Wood,Ilkley,,LS29 8SB,
relation,14153920,Bentham Golf Club,54.1275957,-2.4998425,golf_course,,,https://www.benthamgolfclub.co.uk/contact-us/,+44 15242 62455,golf@benthamgolfclub.co.uk,Robin Lane,Lancaster,,LA2 7AG,
way,1022640698,Bentley Golf Club,51.6544485,0.2686411,,clubhouse,,,,,,,,,
way,7850293,Bentley Golf Course,51.6521551,0.271707,golf_course,,,https://www.bentleygolfclub.com/,+44 1277 373179,,Ongar Road,Brentwood,,CM15 9SS,
way,102290029,Benton Hall Golf and Country Club,51.7799318,0.6516693,golf_course,,,,,,,,,,
way,557358660,Bentra Golf Course,54.7619396,-5.7221509,golf_course,,,,,,Slaughterford Road,,,BT38 9TG,
way,33997447,Berkhamsted Golf Club,51.774509,-0.5432092,golf_course,,Berkhamsted Golf Club,https://www.berkhamstedgolfclub.co.uk/,,,The Common,Berkhamsted Golf Course,,HP4 2QB,
way,1134728651,Berrington Hall Golf Club,53.4811199,-2.7642079,golf_course,,,https://berringtonhallgolfclub.co.uk/,+441744885808,info@berringtonhallgolfclub.co.uk,St Helens Road,St Helens,,WA11 7PY,
way,19801516,Betchworth Park Golf Club,51.2360649,-0.3039436,golf_course,,,,,,,,,,
way,302323396,Betws y Coed Golf Course,53.0969408,-3.7965305,golf_course,,,,,,,,,,
way,1355974766,Beverley and East Riding Golf Club,53.832949,-0.4488681,,clubhouse,,,,,,,,,
way,234476620,Bewdley Pines Golf Club,52.3906626,-2.2936951,golf_course,,,https://www.bewdleypines.co.uk,,,,,,,
way,5214805,Bexleyheath Golf Club,51.4503001,0.1322436,golf_course,,,http://bexleyheath-golf.com/,+44 20 8303 6951,,Mount Drive,Bexleyheath,,DA6 8JS,
way,167797477,Bicester Golf Hotel & Spa,51.8899163,-1.1988247,golf_course,,,https://www.bicesterhotelgolfandspa.com/,+44 1869 241204,,"Green Lane, Chesterton",Bicester,,OX26 1TH,
way,126532268,Bidford Grange Golf Course,52.1660016,-1.8338829,golf_course,,,,,,,,,,
relation,3996638,Bidston Golf Club,53.4127583,-3.0835761,golf_course,,,https://www.bidstongolfclub.com/,+44 151 638 3412,,Bidston Link Road,Wallasey,,CH44 2HR,
relation,3390810,Bigbury Golf Club,50.2903366,-3.8709448,golf_course,,,https://www.bigburygolfclub.co.uk/,+44 1548 810557,enquiries@bigburygolfclub.co.uk,,Bigbury-on-Sea,,TQ7 4BB,
way,436388078,Biggar Golf Club,55.6190438,-3.5123627,golf_course,,,https://www.biggargolfclub.co.uk/,,,,,,,
way,10523602,Bigshots (Northwick Park),51.571677,-0.3198058,golf_course,,Bigshots (Northwick Park) Limited,https://www.bigshotsgolfuk.com/,+44 20 8864 2020,,Watford Road,Harrow,,HA1 3TZ,
way,170557767,Billingbear Park Golf Course,51.4455344,-0.8138261,golf_course,,,https://www.billingbearpark.com/,+44 1344 869 259,,The Straight Mile,Wokingham,,RG40 5SJ,
way,41398417,Billingham Golf Club,54.6069791,-1.3097927,golf_course,,,https://www.billinghamgolfclub.com/,+44 1642 557060;+44 1642 533816,,Sandy Lane,Billingham,,TS22 5NA,
way,110601569,Bingley St Ives Golf Club,53.8506699,-1.8689362,golf_course,,,https://bingleystivesgc.com/,,,,,,,
way,829270506,Binny Golf Club,55.9414101,-3.5214957,,clubhouse,,https://www.binnygolf.co.uk/,+44 1506 859636,clubmanager@binnygolf.co.uk,,Ecclesmachan,,EH52 6NL,
way,103957024,Birch Grove Golf Club,51.8575377,0.872314,golf_course,,,http://golf.tappages.com/,+44 1206 734276,,Layer Road,Colchester,,CO2 0HS,
way,102712930,Birch House Golf Course,51.0508334,0.0049287,golf_course,,,,,,,,,,
way,225854108,Birchall Golf and Leisure,53.2820581,-1.4474737,golf_course,,,,,,Sheffield Road,,,,
way,288236199,Birchwood Golf Club,53.4309948,-2.5311895,,clubhouse,,,,,,,,,
way,20345996,Birchwood Golf Club,53.4236444,-2.5396327,golf_course,,,https://www.birchwoodgolfclub.co.uk/,+44 1925 818819;+44 1925 825216,,Kelvin Close,Warrington,,WA3 7PB,
way,10934741,Birchwood Park Golf Course,51.414339,0.1603134,golf_course,,,,,,,,,,
way,164702085,Bird Hills Golf Centre,51.4631081,-0.7496166,golf_course,,,https://www.birdhills.co.uk/,,,Drift Road,Maidenhead,,SL6 3ST,
way,23032772,Birley Wood Golf Club,53.3384857,-1.3986682,golf_course,,,,,,,,,,
way,4806019,Birstall Golf Club,52.6710382,-1.1388498,golf_course,,,https://www.birstallgolfclub.co.uk/,,,,,,,
way,399230467,Birtley Golf Club,54.8886715,-1.5713788,golf_course,,,http://www.birtleyportobellogolfclub.co.uk/,+44 191 410 2207,birtleygolfclub@aol.com,Birtley Lane,Chester-le-Street,,DH3 2LR,
relation,3906746,Bisham Abbey Golf Club,51.5591652,-0.7776317,golf_course,,,,,,,,,,
relation,9848246,Bishop Auckland Golf Club,54.6672351,-1.6569167,golf_course,,,https://bishopaucklandgolfclub.co.uk/,+44 1388 661618,,Durham Road,Bishop Auckland,,DL14 8DL,
way,12654740,Bishop's Stortford Golf Club,51.8684067,0.1884653,golf_course,,,,,,,,,,
way,31285372,Bishopbriggs Golf Club,55.9113111,-4.2412299,golf_course,,,http://www.thebishopbriggsgolfclub.com/,+44 141 772 8938,,Brackenbrae Road,"Bishopbriggs, Glasgow",,G64 2DX,
way,198286790,Bishopbriggs Golf Range,55.926987,-4.1944192,golf_course,driving_range,,https://bishopbriggsgolfrange.co.uk/,,,,,,,
way,430538661,Bishopshire Golf Club,56.2086075,-3.3263162,,clubhouse,,https://www.bishopshiregolf.club/,+44 1592 773224,stephenelaineuk@yahoo.co.uk,,Kinross,,KY13 9HX,
way,430538662,Bishopshire Golf Club,56.2090321,-3.3232475,golf_course,,,https://www.bishopshiregolf.club/,,,,Kinross,,KY13 9HX,
relation,4049716,Bishopswood Golf Course,51.3502579,-1.1539886,golf_course,,,https://www.bishopswoodgc.co.uk/,+44 1189 408600,info@bishopswoodgc.co.uk,Bishopswood Lane,Tadley,,RG26 4AT,
way,352078338,Blaby Golf Centre,52.5627833,-1.1640336,golf_course,,,https://www.blabygolfcentre.co.uk/,+44 116 2784804,,,,,,
way,294418330,Blackburn Golf Club,53.7596489,-2.5020179,golf_course,,,https://www.blackburngolfclub.com/,,,,,,,
way,85445879,Blackfield Golf Course,50.8217194,-1.3767077,golf_course,,,,,,,,,,
way,137171381,Blackley Golf Club,53.531356,-2.1847866,golf_course,,,,,,,,,,
way,50215254,Blackmoor Golf Club,51.1044489,-0.8878986,golf_course,,,,,,,,,,
way,201626488,Blacknest Golf & Country Club,51.1627331,-0.8607506,golf_course,,,http://www.blacknestgolf.co.uk/,+44 1420 22888,,Frith End Road,Alton,,GU34 4QL,
way,25777754,Blackpool North Shore Golf Course,53.84321,-3.0456064,golf_course,,,https://www.bnsgc.com/,+44 1253 352054,,Devonshire Road,Blackpool,,FY2 0RD,
way,368697779,Blackthorn Wood Golf Complex,52.4963695,-0.7452451,golf_course,,,,,,,,,,
way,78625938,Blackwater Valley Golf Centre,51.3485566,-0.836137,golf_course,,,,,,,,,,
way,258686761,Blackwell Golf Club,52.3453617,-2.0068761,golf_course,,,,,,Agmore Road,Blackwell,,B60 1PY,
way,130546655,Blackwell Grange Golf Course,54.5026725,-1.5624492,golf_course,,,https://www.blackwellgrangegolf.com/,+44 1325 461002;+44 1325 353073,,Snipe Lane,Darlington,,DL2 2SA,
way,1411403912,Blackwood Golf Centre,54.6306332,-5.7261643,golf_course,,,,,,,,,,
way,1234604271,Blackwood Golf Club,51.6768615,-3.1991951,golf_course,,Blackwood Golf Club,https://www.blackwoodgc.co.uk/,+44 1495 222 121,blackwoodgolfclub@outlook.com,Lon Pennant,Blackwood,,NP12 1BR,
way,294564047,Blair Atholl Golf Club,56.7616011,-3.8377804,golf_course,,,https://www.blairathollgolf.co.uk/,+44 1796 481552,bagolfclub@outlook.com,Invertilt Road,Blair Atholl,,PH18 5TE,
way,197974819,Blairmore and Strone Golf Club,55.9896415,-4.901832,golf_course,,,,+441369840676,,High Road,Dunoon,,,
way,23307354,Blakes Golf Course,51.7200471,0.1873414,golf_course,,info@blakesgolfclub.com,https://www.blakesgolfclub.com/,+44 1992 525151,,Epping Road,North Weald,,CM16 6RZ,
relation,4508165,Blankney Golf Club,53.1291133,-0.4179095,golf_course,,,https://www.blankneygolfclub.co.uk/,,,,,,,
way,329001289,Bleadon Hill Golf Course,51.3164822,-2.9430861,golf_course,,,https://www.bleadonhillgolfcourse.co.uk/,+44 1934 811777,,,,,,
way,16301318,Bletchingley Golf Course,51.2452843,-0.0930675,golf_course,,,,,,,,,,
way,48454956,Bloxwich Golf Course,52.6333001,-1.9983651,golf_course,,,,,,,,,,
way,30794399,Blundells Hill Golf Club,53.4050718,-2.7769204,golf_course,,,https://www.blundellshill.co.uk/,+44 151 426 9040,,Blundells Lane,Prescot,,L35 6NA,
way,36927250,Blyth Golf Club,55.1144113,-1.5414009,golf_course,,,https://www.blythgolf.co.uk/,,,Plessey Road,Blyth,Northumberland,NE24 4DB,
way,257750478,Blythe Bridge Golf Club,52.9645059,-2.0829255,golf_course,,,,,,,,,,
way,99018856,Boars Head Golf Centre,51.0681321,0.189432,golf_course,,,,,,,,,,
way,174356042,Boat of Garten Golf & Tennis Club,57.2501585,-3.7509721,,clubhouse,,https://www.boatgolf.com/,+44 1479 831282,office@boatgolf.com,Nethybridge Road,Boat of Garten,,PH24 3BQ,
way,147535152,Boat of Garten Golf and Tennis Club,57.2443312,-3.7555618,golf_course,,,https://www.boatgolf.com/,+44 1479 831282,office@boatgolf.com,Nethybridge Road,Boat of Garten,,PH24 3BQ,
way,33718248,Bognor Regis Golf Club,50.8035662,-0.653422,golf_course,,,https://www.bognorgolfclub.co.uk/,+44 1243 821929,sec@bognorgolfclub.co.uk,Downview Road,Bognor Regis,,PO22 8JD,
way,1179624903,Bogside House golf course,55.5151661,-4.5532474,golf_course,,,,,,,,,,
way,3869934,Boldmere Golf Course,52.55675,-1.8557212,golf_course,,Birmingham City Council,,,,Monmouth Drive,Sutton Coldfield,,B73 6JL,
way,32994948,Boldon Golf Club,54.937989,-1.446477,golf_course,,,https://boldongolfclub.co.uk/,+44 191 536 5360,,Dipe Lane,East Boldon,,NE36 0PQ,
way,62121995,Bolton Golf Club,53.5833904,-2.5071085,golf_course,,,,,,,,,,
way,62124723,Bolton Old Links Golf Course,53.5973481,-2.4822865,golf_course,,,,,,,,,,
way,323547312,"Bonar Bridge, Ardgay Golf Club",57.8917847,-4.3271591,golf_course,,,https://www.bbagc.co.uk/,+44 1863 766 199,,,,,,
way,370331695,Bondhay Golf Club and Academy,53.2999685,-1.2298432,golf_course,,,https://www.bondhaygolfclub.com/,+44 1909 723608,,,,,,
way,124679401,Bonnybridge Golf Club,56.0099663,-3.8754069,golf_course,,,http://www.bonnybridgegc.co.uk/,+44 1324 812323,,Larbert Road,Bonnybridge,,FK4 1NY,
way,32209413,Bonnyton Golf Club,55.7440377,-4.3077081,golf_course,,,https://www.bonnytongolfclub.com/,,,,,,,
way,1006959065,Boomers and Swingers,53.4930151,-2.4739543,,clubhouse,,,,,,,,,
way,300817295,Boothferry Golf Club,53.7825296,-0.8590039,golf_course,,,http://boothferrygolfclub.co.uk/,+44 1430 430364,,,,,,
way,38615412,Bootle Golf Club,53.4813182,-2.9769277,golf_course,,,https://www.sefton.gov.uk/sport-leisure/activities/bootle-golf-club.aspx,+44 151 928 1371,,Dunnings Bridge Road,Bootle,,L30 2PP,
way,67829511,Boringdon Park Golf Club,50.4012163,-4.0679511,golf_course,,,,,,,,,,
way,508677414,Borringdon Park,50.3989875,-4.0745413,,clubhouse,,,,,,Plymouth,,PL7 4QG,
relation,12860284,Borth & Ynyslas Golf Club,52.5098256,-4.0533548,golf_course,,,,,,,,,,
relation,3998452,Boston Golf Club,53.0075061,-0.0157976,golf_course,,,https://www.bostongc.co.uk/,+44 1205 362306;+44 1205 350589,,Horncastle Road,Boston,,PE22 7EL,
way,117941995,Boston West Golf Club,52.9796985,-0.1179849,golf_course,,,,,,,,,,
way,45328735,Bothwell Castle Golf Club,55.8099868,-4.0811529,golf_course,,,https://www.bcgolf.co.uk/,+44 1698 801971,gm@bcgolf.co.uk,Uddingston Road,Bothwell,,G71 8TD,
way,203117883,Bothwell Castle Golf Club,55.8108588,-4.0802283,,clubhouse,,,,,Uddingston Road,Glasgow,,G71 8TD,
relation,4034054,Boughton Golf Club,51.2901591,0.9406052,golf_course,,Boughton Golf Club,http://www.pentlandgolf.co.uk/boughton/boughton-golf-club,+44 1227 752277,,Brickfield Lane,Boughton,,ME13 9AJ,
way,60927422,Boughton Park (Worcester Golf and Country Club),52.1783274,-2.247998,golf_course,,,,,,,,,,
way,49214411,Bovey Castle Golf Course,50.6468995,-3.798534,golf_course,,,https://www.boveycastle.com/Golf.html,+44 844 474 0078,,,North Bovey,,TQ13 8RE,
relation,3110076,Bovey Tracey Golf Club,50.6021559,-3.6870625,golf_course,,,http://boveytraceygolfclub.co.uk/,+44 1626 836464,boveytraceygc@yahoo.co.uk,,Bovey Tracey,,TQ13 9NG,
way,1467896457,Bow Brickhill Heath,51.9977273,-0.6656566,golf_course,,,,,,,,,,
way,157211329,Bowlee Park Golf Range,53.5549052,-2.2326249,golf_course,driving_range,,http://www.bowlee-park-range.co.uk/,+44 161 654 9666,info@bowlee-golf-range.co.uk,Heywood Old Road,Middleton,,M24 4TH,
way,113496236,Bowness Pitch & Putt,54.3601466,-2.9255915,golf_course,,Better,https://www.better.org.uk/leisure-centre/south-lakeland/glebe,+44 15394 45926,,,,,,
way,141813000,Bowood Park Golf Club,50.611368,-4.694164,,clubhouse,,,,,,,,,
relation,14399602,Bowood Park Golf Course,50.6078676,-4.6993197,golf_course,,,,,,,,,,
relation,3996639,Bowring Park Golf Course,53.4042488,-2.8615487,golf_course,,,https://www.mackgolf.co.uk/bowring-park-golf-course/17,+44 151 480 8685,bpbookings@macktrading.net,Roby Road,Huyton,,L36 4HD,
way,34286692,Boyce Hill Golf Course,51.5533865,0.5696621,golf_course,,,,,,,Benfleet,,,
way,100456446,Boysnope Park Golf Club,53.4619755,-2.4026717,golf_course,,,http://www.boysnope-golfclub.co.uk/,+44 161 707 6125,,Liverpool Road,Manchester,,M30 7RF,
way,143975905,Bracken Ghyll Golf Club,53.9518293,-1.897992,golf_course,,Bracken Ghyll Golf Club,http://www.brackenghyll.co.uk,,,,,,,
way,337838442,Bracken Hill Golf Course,53.2040134,-0.4518421,golf_course,,,,,,,,,,
way,145110232,Bradfield College Golf Club,51.4440175,-1.1367529,golf_course,,,,,,,,,,
way,300357489,Bradford Golf Course,53.8676651,-1.7401874,golf_course,,,https://bradfordgolfclub.co.uk/,+44 1943 875 570,,Hawksworth Lane,Leeds,,LS20 8NP,
way,140537827,Bradford Moor Golf Club,53.8025419,-1.7280019,golf_course,,,https://www.bradfordmoorgolfclub.co.uk/,+44 1274 771716;+44 1274 771693,,Pollard Lane,Bradford,,BD2 4RW,
way,107355782,Bradford on Avon Golf Course,51.3422096,-2.2373709,golf_course,,,,,,,,,,
way,994917093,Bradley Park Golf Course Clubhouse,53.6825878,-1.7628723,,clubhouse,,,,,Bradley Road,Huddersfield,,,
way,92740598,Braehead Golf Club,56.1259423,-3.8258897,golf_course,,,https://www.braeheadgolfclub.co.uk/,+44 1259725766,,,Tullibody,Clackmannanshire,FK10 2NT,
way,321001275,Braehead Golf Club,56.1252718,-3.8304047,,clubhouse,,,,,,Alloa,Clackmannanshire,FK10 2NT,
way,344132879,Braemar Golf Club,56.9948,-3.396839,golf_course,,,https://www.braemargolfclub.co.uk/,+44 1339 741618,,Cluniebank Road,Braemar,,AB35 5XX,
